datetime,hour,day_of_year,month,day_of_week,pv_generation_kw,load_kw,price_per_kwh,seasonal_factor,is_weekend
2023-01-29 03:00:00,3,29,1,6,0.0,2.631156086843552,0.1,0.3,1
2023-01-29 04:00:00,4,29,1,6,0.0,2.109374919628456,0.1,0.3,1
2023-01-29 05:00:00,5,29,1,6,0.0,2.203464678444634,0.1,0.3,1
2023-01-29 06:00:00,6,29,1,6,0.0,3.601454065825958,0.15,0.3,1
2023-01-29 07:00:00,7,29,1,6,0.9426104104968962,4.702686096769479,0.15,0.3,1
2023-01-29 08:00:00,8,29,1,6,0.6962692502984174,4.559207963578539,0.15,0.3,1
2023-01-29 09:00:00,9,29,1,6,0.7731689493308156,2.5162318549917813,0.15,0.3,1
2023-01-29 10:00:00,10,29,1,6,2.574276928160691,1.54105628386541,0.15,0.3,1
2023-01-29 11:00:00,11,29,1,6,2.5724951068159108,0.8755446733958301,0.15,0.3,1
2023-01-29 12:00:00,12,29,1,6,2.7157933100118345,1.44952507690244,0.15,0.3,1
2023-01-29 13:00:00,13,29,1,6,2.617428760059453,0.9273300455014593,0.15,0.3,1
2023-01-29 14:00:00,14,29,1,6,1.959058750711596,0.6456835458017032,0.15,0.3,1
2023-01-29 15:00:00,15,29,1,6,3.5492784002277498,1.7476621333647775,0.15,0.3,1
2023-01-29 16:00:00,16,29,1,6,0.9522944661896166,0.5,0.15,0.3,1
2023-01-29 17:00:00,17,29,1,6,1.217890336708273,1.1815460091307437,0.15,0.3,1
2023-01-29 18:00:00,18,29,1,6,0.0,2.0016117463799175,0.25,0.3,1
2023-01-29 19:00:00,19,29,1,6,0.0,3.900455327929514,0.25,0.3,1
2023-01-29 20:00:00,20,29,1,6,0.0,4.383929786597105,0.25,0.3,1
2023-01-29 21:00:00,21,29,1,6,0.0,3.8544820920556018,0.25,0.3,1
2023-01-29 22:00:00,22,29,1,6,0.0,2.4171528004896854,0.1,0.3,1
2023-01-29 23:00:00,23,29,1,6,0.0,2.8203623013446206,0.1,0.3,1
2023-01-30 00:00:00,0,30,1,0,0.0,2.071177168788502,0.1,0.3,0
2023-01-30 01:00:00,1,30,1,0,0.0,2.424144534936399,0.1,0.3,0
2023-01-30 02:00:00,2,30,1,0,0.0,2.232908110521553,0.1,0.3,0
2023-01-30 03:00:00,3,30,1,0,0.0,2.182686700036862,0.1,0.3,0
2023-01-30 04:00:00,4,30,1,0,0.0,2.0818921912601476,0.1,0.3,0
2023-01-30 05:00:00,5,30,1,0,0.0,2.0087283576335992,0.1,0.3,0
2023-01-30 06:00:00,6,30,1,0,0.0,3.4186844999592516,0.15,0.3,0
2023-01-30 07:00:00,7,30,1,0,0.333094018512946,4.43654209876065,0.15,0.3,0
2023-01-30 08:00:00,8,30,1,0,0.9655390059823683,3.777500739375686,0.15,0.3,0
2023-01-30 09:00:00,9,30,1,0,2.6020549638251174,2.7070085188167443,0.15,0.3,0
2023-01-30 10:00:00,10,30,1,0,0.8489791464620949,0.5,0.15,0.3,0
2023-01-30 11:00:00,11,30,1,0,3.712768940843598,1.0584605367724185,0.15,0.3,0
2023-01-30 12:00:00,12,30,1,0,1.0782189942615283,1.1312085473306428,0.15,0.3,0
2023-01-30 13:00:00,13,30,1,0,0.0,1.2814370038893095,0.15,0.3,0
2023-01-30 14:00:00,14,30,1,0,2.982455079392174,0.8572949956313237,0.15,0.3,0
2023-01-30 15:00:00,15,30,1,0,2.7273806393807236,0.9527720235843853,0.15,0.3,0
2023-01-30 16:00:00,16,30,1,0,2.2121025038718325,1.2250819341601527,0.15,0.3,0
2023-01-30 17:00:00,17,30,1,0,1.4916515778065271,1.8077158870225882,0.15,0.3,0
2023-01-30 18:00:00,18,30,1,0,0.0,1.8779119538664983,0.25,0.3,0
2023-01-30 19:00:00,19,30,1,0,0.0,2.792145213701536,0.25,0.3,0
2023-01-30 20:00:00,20,30,1,0,0.0,3.9370805099736947,0.25,0.3,0
2023-01-30 21:00:00,21,30,1,0,0.0,2.231239846461002,0.25,0.3,0
2023-01-30 22:00:00,22,30,1,0,0.0,2.0199985653518606,0.1,0.3,0
2023-01-30 23:00:00,23,30,1,0,0.0,2.2730425925110365,0.1,0.3,0
2023-01-31 00:00:00,0,31,1,1,0.0,2.324642209207068,0.1,0.3,0
2023-01-31 01:00:00,1,31,1,1,0.0,2.264958179154649,0.1,0.3,0
2023-01-31 02:00:00,2,31,1,1,0.0,2.013005821546188,0.1,0.3,0
2023-01-31 03:00:00,3,31,1,1,0.0,1.8913635253551033,0.1,0.3,0
2023-01-31 04:00:00,4,31,1,1,0.0,1.9630892603995496,0.1,0.3,0
2023-01-31 05:00:00,5,31,1,1,0.0,2.623905232616848,0.1,0.3,0
2023-01-31 06:00:00,6,31,1,1,0.0,2.985757481717553,0.15,0.3,0
2023-01-31 07:00:00,7,31,1,1,0.43920067188163897,4.343520206673144,0.15,0.3,0
2023-01-31 08:00:00,8,31,1,1,0.07071370315167358,3.524718043245364,0.15,0.3,0
2023-01-31 09:00:00,9,31,1,1,1.331175758966415,2.4736460319068048,0.15,0.3,0
2023-01-31 10:00:00,10,31,1,1,0.9759322210113197,0.9036850421885274,0.15,0.3,0
2023-01-31 11:00:00,11,31,1,1,4.023639792916624,0.8458421384459552,0.15,0.3,0
2023-01-31 12:00:00,12,31,1,1,1.8512829942593354,0.5,0.15,0.3,0
2023-01-31 13:00:00,13,31,1,1,0.6995503565072966,0.5,0.15,0.3,0
2023-01-31 14:00:00,14,31,1,1,1.6509080357544188,0.8826856176625273,0.15,0.3,0
2023-01-31 15:00:00,15,31,1,1,2.3865225236621432,0.5,0.15,0.3,0
2023-01-31 16:00:00,16,31,1,1,1.1430425710013155,1.6167803237670757,0.15,0.3,0
2023-01-31 17:00:00,17,31,1,1,0.18614226345888674,0.564274556285238,0.15,0.3,0
2023-01-31 18:00:00,18,31,1,1,0.0,1.7030381941466308,0.25,0.3,0
2023-01-31 19:00:00,19,31,1,1,0.0,2.7045489931505324,0.25,0.3,0
2023-01-31 20:00:00,20,31,1,1,0.0,3.221783094223105,0.25,0.3,0
2023-01-31 21:00:00,21,31,1,1,0.0,2.5881984131862286,0.25,0.3,0
2023-01-31 22:00:00,22,31,1,1,0.0,1.9262282314636217,0.1,0.3,0
2023-01-31 23:00:00,23,31,1,1,0.0,1.4132710728752662,0.1,0.3,0
2023-02-01 00:00:00,0,32,2,2,0.0,1.84190137425714,0.1,0.3,0
2023-02-01 01:00:00,1,32,2,2,0.0,2.7652775366614044,0.1,0.3,0
2023-02-01 02:00:00,2,32,2,2,0.0,2.1972927809297538,0.1,0.3,0
2023-02-01 03:00:00,3,32,2,2,0.0,2.6140151712856334,0.1,0.3,0
2023-02-01 04:00:00,4,32,2,2,0.0,2.34745644817423,0.1,0.3,0
2023-02-01 05:00:00,5,32,2,2,0.0,2.4719541946240833,0.1,0.3,0
2023-02-01 06:00:00,6,32,2,2,0.0,2.225724917014169,0.15,0.3,0
2023-02-01 07:00:00,7,32,2,2,0.6960249499891634,4.201461861787384,0.15,0.3,0
2023-02-01 08:00:00,8,32,2,2,1.150373883103768,4.246013117049725,0.15,0.3,0
2023-02-01 09:00:00,9,32,2,2,0.8809940726752247,1.9785675834098786,0.15,0.3,0
2023-02-01 10:00:00,10,32,2,2,1.254700801690566,1.709104848014146,0.15,0.3,0
2023-02-01 11:00:00,11,32,2,2,2.146090065332479,1.3993615538187167,0.15,0.3,0
2023-02-01 12:00:00,12,32,2,2,0.7970431207113899,0.7158042493553883,0.15,0.3,0
2023-02-01 13:00:00,13,32,2,2,0.26063325042404273,0.7038927683337752,0.15,0.3,0
2023-02-01 14:00:00,14,32,2,2,1.407682276070339,0.5252379551759361,0.15,0.3,0
2023-02-01 15:00:00,15,32,2,2,1.9413043791448352,0.6596420188476709,0.15,0.3,0
2023-02-01 16:00:00,16,32,2,2,2.4470187304453965,0.5,0.15,0.3,0
2023-02-01 17:00:00,17,32,2,2,4.300170967573912,1.4358915586760772,0.15,0.3,0
2023-02-01 18:00:00,18,32,2,2,0.0,1.4734832760078156,0.25,0.3,0
2023-02-01 19:00:00,19,32,2,2,0.0,2.9100102452734675,0.25,0.3,0
2023-02-01 20:00:00,20,32,2,2,0.0,3.569407166366717,0.25,0.3,0
2023-02-01 21:00:00,21,32,2,2,0.0,2.393227781204227,0.25,0.3,0
2023-02-01 22:00:00,22,32,2,2,0.0,2.8039394875018844,0.1,0.3,0
2023-02-01 23:00:00,23,32,2,2,0.0,1.9397632530453273,0.1,0.3,0
2023-02-02 00:00:00,0,33,2,3,0.0,2.204648274949866,0.1,0.3,0
2023-02-02 01:00:00,1,33,2,3,0.0,1.8165695347903357,0.1,0.3,0
2023-02-02 02:00:00,2,33,2,3,0.0,2.387847418599972,0.1,0.3,0
2023-02-02 03:00:00,3,33,2,3,0.0,2.594237707402723,0.1,0.3,0
2023-02-02 04:00:00,4,33,2,3,0.0,2.135501787482743,0.1,0.3,0
2023-02-02 05:00:00,5,33,2,3,0.0,2.7827752160672325,0.1,0.3,0
2023-02-02 06:00:00,6,33,2,3,0.0,3.2211350451414527,0.15,0.3,0
2023-02-02 07:00:00,7,33,2,3,1.2486001205282597,4.70729719934763,0.15,0.3,0
2023-02-02 08:00:00,8,33,2,3,0.785959292138833,3.8910688014875046,0.15,0.3,0
2023-02-02 09:00:00,9,33,2,3,1.3201283433968216,2.383607657872049,0.15,0.3,0
2023-02-02 10:00:00,10,33,2,3,0.7763588485730287,0.5072729466376116,0.15,0.3,0
2023-02-02 11:00:00,11,33,2,3,1.9205832993174556,1.0098688083753773,0.15,0.3,0
2023-02-02 12:00:00,12,33,2,3,1.8405262530308573,0.6227587145599571,0.15,0.3,0
2023-02-02 13:00:00,13,33,2,3,1.817797351667223,0.5837605929778094,0.15,0.3,0
2023-02-02 14:00:00,14,33,2,3,1.3097742260004408,1.4904361145630927,0.15,0.3,0
2023-02-02 15:00:00,15,33,2,3,2.6008186785025527,0.805180413178178,0.15,0.3,0
2023-02-02 16:00:00,16,33,2,3,3.126941729552206,0.5288443591585763,0.15,0.3,0
2023-02-02 17:00:00,17,33,2,3,0.8827353458262489,1.160111575686419,0.15,0.3,0
2023-02-02 18:00:00,18,33,2,3,0.0,1.5279419685563975,0.25,0.3,0
2023-02-02 19:00:00,19,33,2,3,0.0,3.2005632534755843,0.25,0.3,0
2023-02-02 20:00:00,20,33,2,3,0.0,3.1060913619933492,0.25,0.3,0
2023-02-02 21:00:00,21,33,2,3,0.0,3.1599042998988844,0.25,0.3,0
2023-02-02 22:00:00,22,33,2,3,0.0,2.736140325260579,0.1,0.3,0
2023-02-02 23:00:00,23,33,2,3,0.0,1.5849465615748444,0.1,0.3,0
2023-02-03 00:00:00,0,34,2,4,0.0,2.128461818739637,0.1,0.3,0
2023-02-03 01:00:00,1,34,2,4,0.0,1.7215722361137555,0.1,0.3,0
2023-02-03 02:00:00,2,34,2,4,0.0,3.0260340763241698,0.1,0.3,0
2023-02-03 03:00:00,3,34,2,4,0.0,2.527733047115818,0.1,0.3,0
2023-02-03 04:00:00,4,34,2,4,0.0,2.102602473568098,0.1,0.3,0
2023-02-03 05:00:00,5,34,2,4,0.0,1.8116105495191688,0.1,0.3,0
2023-02-03 06:00:00,6,34,2,4,0.0,3.165813629428055,0.15,0.3,0
2023-02-03 07:00:00,7,34,2,4,0.8382470095354897,4.189027866366232,0.15,0.3,0
2023-02-03 08:00:00,8,34,2,4,1.5510335616459188,4.472046312846802,0.15,0.3,0
2023-02-03 09:00:00,9,34,2,4,0.9761445058119889,1.7497379685969296,0.15,0.3,0
2023-02-03 10:00:00,10,34,2,4,1.8803185103764317,1.139419738461353,0.15,0.3,0
2023-02-03 11:00:00,11,34,2,4,1.948578282414222,0.8735816766782017,0.15,0.3,0
2023-02-03 12:00:00,12,34,2,4,2.18822751675293,0.8389063948792959,0.15,0.3,0
2023-02-03 13:00:00,13,34,2,4,0.8316418418930227,0.8419841707715803,0.15,0.3,0
2023-02-03 14:00:00,14,34,2,4,2.1094299672801524,0.8393752164578309,0.15,0.3,0
2023-02-03 15:00:00,15,34,2,4,2.5816052778064025,1.185573123216235,0.15,0.3,0
2023-02-03 16:00:00,16,34,2,4,5.01254982538873,1.0931445562723523,0.15,0.3,0
2023-02-03 17:00:00,17,34,2,4,1.843963222914107,1.4324267095050005,0.15,0.3,0
2023-02-03 18:00:00,18,34,2,4,0.0,0.9212032719282233,0.25,0.3,0
2023-02-03 19:00:00,19,34,2,4,0.0,2.8036318955639974,0.25,0.3,0
2023-02-03 20:00:00,20,34,2,4,0.0,2.770105846392101,0.25,0.3,0
2023-02-03 21:00:00,21,34,2,4,0.0,3.200861380116139,0.25,0.3,0
2023-02-03 22:00:00,22,34,2,4,0.0,2.777577053936646,0.1,0.3,0
2023-02-03 23:00:00,23,34,2,4,0.0,1.4358163105940067,0.1,0.3,0
2023-02-04 00:00:00,0,35,2,5,0.0,2.0837011907175143,0.1,0.3,1
2023-02-04 01:00:00,1,35,2,5,0.0,2.1221801412013943,0.1,0.3,1
2023-02-04 02:00:00,2,35,2,5,0.0,2.862817615905387,0.1,0.3,1
2023-02-04 03:00:00,3,35,2,5,0.0,2.497259759845226,0.1,0.3,1
2023-02-04 04:00:00,4,35,2,5,0.0,3.035331777588723,0.1,0.3,1
2023-02-04 05:00:00,5,35,2,5,0.0,2.4767686090015286,0.1,0.3,1
2023-02-04 06:00:00,6,35,2,5,0.0,3.6752554768950922,0.15,0.3,1
2023-02-04 07:00:00,7,35,2,5,2.4145706714068433,4.848857203402969,0.15,0.3,1
2023-02-04 08:00:00,8,35,2,5,0.0,4.529434839960681,0.15,0.3,1
2023-02-04 09:00:00,9,35,2,5,2.122331503557852,1.8319259665509326,0.15,0.3,1
2023-02-04 10:00:00,10,35,2,5,1.8436430819115732,1.253178333579134,0.15,0.3,1
2023-02-04 11:00:00,11,35,2,5,3.9080677616065116,0.9610837446952126,0.15,0.3,1
2023-02-04 12:00:00,12,35,2,5,1.3728505712393453,1.2394965895052183,0.15,0.3,1
2023-02-04 13:00:00,13,35,2,5,0.7716009894002441,0.9199044379440874,0.15,0.3,1
2023-02-04 14:00:00,14,35,2,5,1.5148286942979117,0.6220429480430658,0.15,0.3,1
2023-02-04 15:00:00,15,35,2,5,0.2219006638066714,0.9881727362218949,0.15,0.3,1
2023-02-04 16:00:00,16,35,2,5,1.2742971883372014,0.6066058148960801,0.15,0.3,1
2023-02-04 17:00:00,17,35,2,5,0.29740008403909257,0.7662627885818486,0.15,0.3,1
2023-02-04 18:00:00,18,35,2,5,0.0,2.475564363040478,0.25,0.3,1
2023-02-04 19:00:00,19,35,2,5,0.0,3.2252196828028517,0.25,0.3,1
2023-02-04 20:00:00,20,35,2,5,0.0,3.9150110075435767,0.25,0.3,1
2023-02-04 21:00:00,21,35,2,5,0.0,3.7876321894618665,0.25,0.3,1
2023-02-04 22:00:00,22,35,2,5,0.0,2.300122170715028,0.1,0.3,1
2023-02-04 23:00:00,23,35,2,5,0.0,1.4703100500300605,0.1,0.3,1
2023-02-05 00:00:00,0,36,2,6,0.0,2.150814021654646,0.1,0.3,1
2023-02-05 01:00:00,1,36,2,6,0.0,2.2103295330728745,0.1,0.3,1
2023-02-05 02:00:00,2,36,2,6,0.0,2.1356129935209824,0.1,0.3,1
2023-02-05 03:00:00,3,36,2,6,0.0,2.436052796279272,0.1,0.3,1
2023-02-05 04:00:00,4,36,2,6,0.0,2.2163546932189018,0.1,0.3,1
2023-02-05 05:00:00,5,36,2,6,0.0,1.6893527887950524,0.1,0.3,1
2023-02-05 06:00:00,6,36,2,6,0.0,3.4359860718947397,0.15,0.3,1
2023-02-05 07:00:00,7,36,2,6,0.6120608674750292,4.4272535211456265,0.15,0.3,1
2023-02-05 08:00:00,8,36,2,6,1.237484347305361,4.324214430284436,0.15,0.3,1
2023-02-05 09:00:00,9,36,2,6,3.025796685803539,2.2105039705525735,0.15,0.3,1
2023-02-05 10:00:00,10,36,2,6,2.534016731114502,1.6123789650963236,0.15,0.3,1
2023-02-05 11:00:00,11,36,2,6,0.6392118964701996,1.5469531235437533,0.15,0.3,1
2023-02-05 12:00:00,12,36,2,6,1.2917458238454596,1.2233834805541675,0.15,0.3,1
2023-02-05 13:00:00,13,36,2,6,1.9700779017187977,0.5,0.15,0.3,1
2023-02-05 14:00:00,14,36,2,6,0.0,1.512418599607664,0.15,0.3,1
2023-02-05 15:00:00,15,36,2,6,3.7817197049544164,1.537102157630818,0.15,0.3,1
2023-02-05 16:00:00,16,36,2,6,2.8089728164990446,0.9921766789577795,0.15,0.3,1
2023-02-05 17:00:00,17,36,2,6,0.5583613925431865,1.9031287191049047,0.15,0.3,1
2023-02-05 18:00:00,18,36,2,6,0.0,2.027985196204218,0.25,0.3,1
2023-02-05 19:00:00,19,36,2,6,0.0,2.3693620551623606,0.25,0.3,1
2023-02-05 20:00:00,20,36,2,6,0.0,3.485429623628268,0.25,0.3,1
2023-02-05 21:00:00,21,36,2,6,0.0,3.9368625448964973,0.25,0.3,1
2023-02-05 22:00:00,22,36,2,6,0.0,2.0110053590573855,0.1,0.3,1
2023-02-05 23:00:00,23,36,2,6,0.0,1.9710324486760227,0.1,0.3,1
2023-02-06 00:00:00,0,37,2,0,0.0,1.9542043301132361,0.1,0.3,0
2023-02-06 01:00:00,1,37,2,0,0.0,1.9025613699415718,0.1,0.3,0
2023-02-06 02:00:00,2,37,2,0,0.0,2.01478216719139,0.1,0.3,0
2023-02-06 03:00:00,3,37,2,0,0.0,2.2252871969826713,0.1,0.3,0
2023-02-06 04:00:00,4,37,2,0,0.0,1.9732579074572258,0.1,0.3,0
2023-02-06 05:00:00,5,37,2,0,0.0,1.58438188132153,0.1,0.3,0
2023-02-06 06:00:00,6,37,2,0,0.0,3.280973602952134,0.15,0.3,0
2023-02-06 07:00:00,7,37,2,0,0.0,4.683700473045004,0.15,0.3,0
2023-02-06 08:00:00,8,37,2,0,2.148389105854789,4.092866100475672,0.15,0.3,0
2023-02-06 09:00:00,9,37,2,0,1.2341570697818853,1.8952677077857114,0.15,0.3,0
2023-02-06 10:00:00,10,37,2,0,2.7926699575231724,0.6543094699275953,0.15,0.3,0
2023-02-06 11:00:00,11,37,2,0,0.5022602287956761,0.7805342412458277,0.15,0.3,0
2023-02-06 12:00:00,12,37,2,0,1.5608815074005862,1.4287270284284825,0.15,0.3,0
2023-02-06 13:00:00,13,37,2,0,1.5320699771093074,1.105959327635841,0.15,0.3,0
2023-02-06 14:00:00,14,37,2,0,2.0965646095857995,1.126387636877982,0.15,0.3,0
2023-02-06 15:00:00,15,37,2,0,1.7283478913541783,1.191449933124923,0.15,0.3,0
2023-02-06 16:00:00,16,37,2,0,3.1488890556317584,1.0272682968815054,0.15,0.3,0
2023-02-06 17:00:00,17,37,2,0,0.0,1.3280206371892778,0.15,0.3,0
2023-02-06 18:00:00,18,37,2,0,0.0,2.214906962505856,0.25,0.3,0
2023-02-06 19:00:00,19,37,2,0,0.0,2.507545553130583,0.25,0.3,0
2023-02-06 20:00:00,20,37,2,0,0.0,2.854517568473417,0.25,0.3,0
2023-02-06 21:00:00,21,37,2,0,0.0,3.2276982501371134,0.25,0.3,0
2023-02-06 22:00:00,22,37,2,0,0.0,2.6947113122991944,0.1,0.3,0
2023-02-06 23:00:00,23,37,2,0,0.0,1.3686188212253887,0.1,0.3,0
2023-02-07 00:00:00,0,38,2,1,0.0,2.229926486289727,0.1,0.30301922905463297,0
2023-02-07 01:00:00,1,38,2,1,0.0,2.670370355016172,0.1,0.30301922905463297,0
2023-02-07 02:00:00,2,38,2,1,0.0,2.169228556519388,0.1,0.30301922905463297,0
2023-02-07 03:00:00,3,38,2,1,0.0,1.913699235340389,0.1,0.30301922905463297,0
2023-02-07 04:00:00,4,38,2,1,0.0,2.213071262868745,0.1,0.30301922905463297,0
2023-02-07 05:00:00,5,38,2,1,0.0,1.8894154664600604,0.1,0.30301922905463297,0
2023-02-07 06:00:00,6,38,2,1,0.0,2.9898568844371836,0.15,0.30301922905463297,0
2023-02-07 07:00:00,7,38,2,1,0.3533625431055974,4.459636592734304,0.15,0.30301922905463297,0
2023-02-07 08:00:00,8,38,2,1,1.0475286812517701,3.227210402686512,0.15,0.30301922905463297,0
2023-02-07 09:00:00,9,38,2,1,1.8136960235251023,1.673299998499866,0.15,0.30301922905463297,0
2023-02-07 10:00:00,10,38,2,1,3.296662700446014,1.0989910484406618,0.15,0.30301922905463297,0
2023-02-07 11:00:00,11,38,2,1,0.94456386158124,0.8721920113806493,0.15,0.30301922905463297,0
2023-02-07 12:00:00,12,38,2,1,0.740754088508635,1.0002441019639776,0.15,0.30301922905463297,0
2023-02-07 13:00:00,13,38,2,1,2.6926311919087036,1.5363288859691862,0.15,0.30301922905463297,0
2023-02-07 14:00:00,14,38,2,1,2.374039179738658,0.9165799126265375,0.15,0.30301922905463297,0
2023-02-07 15:00:00,15,38,2,1,0.4707829212441508,1.0893602526171782,0.15,0.30301922905463297,0
2023-02-07 16:00:00,16,38,2,1,3.16110026064894,0.5385634725348789,0.15,0.30301922905463297,0
2023-02-07 17:00:00,17,38,2,1,1.0945956997138486,1.5545858277553133,0.15,0.30301922905463297,0
2023-02-07 18:00:00,18,38,2,1,0.0,1.7988627458903301,0.25,0.30301922905463297,0
2023-02-07 19:00:00,19,38,2,1,0.0,2.7237009810102726,0.25,0.30301922905463297,0
2023-02-07 20:00:00,20,38,2,1,0.0,3.311482603677423,0.25,0.30301922905463297,0
2023-02-07 21:00:00,21,38,2,1,0.0,3.336190305238511,0.25,0.30301922905463297,0
2023-02-07 22:00:00,22,38,2,1,0.0,1.8030111812557157,0.1,0.30301922905463297,0
2023-02-07 23:00:00,23,38,2,1,0.0,0.9608664778847358,0.1,0.30301922905463297,0
2023-02-08 00:00:00,0,39,2,2,0.0,1.8675525234633883,0.1,0.31082226337901114,0
2023-02-08 01:00:00,1,39,2,2,0.0,2.2460882952470995,0.1,0.31082226337901114,0
2023-02-08 02:00:00,2,39,2,2,0.0,2.2233090086670053,0.1,0.31082226337901114,0
2023-02-08 03:00:00,3,39,2,2,0.0,2.631271483094869,0.1,0.31082226337901114,0
2023-02-08 04:00:00,4,39,2,2,0.0,2.3230951630972645,0.1,0.31082226337901114,0
2023-02-08 05:00:00,5,39,2,2,0.0,1.884755439179355,0.1,0.31082226337901114,0
2023-02-08 06:00:00,6,39,2,2,0.0,2.3918153689730364,0.15,0.31082226337901114,0
2023-02-08 07:00:00,7,39,2,2,1.5552707348397854,4.224962887220937,0.15,0.31082226337901114,0
2023-02-08 08:00:00,8,39,2,2,1.1153661045148362,4.148301369737204,0.15,0.31082226337901114,0
2023-02-08 09:00:00,9,39,2,2,3.2401560468886688,2.0414583974386553,0.15,0.31082226337901114,0
2023-02-08 10:00:00,10,39,2,2,3.3189974785534604,1.1021513325969994,0.15,0.31082226337901114,0
2023-02-08 11:00:00,11,39,2,2,1.446960377422214,1.0274760890073482,0.15,0.31082226337901114,0
2023-02-08 12:00:00,12,39,2,2,3.050500236256578,0.5246476690125645,0.15,0.31082226337901114,0
2023-02-08 13:00:00,13,39,2,2,2.163286971915792,1.0981325638235861,0.15,0.31082226337901114,0
2023-02-08 14:00:00,14,39,2,2,3.360157082551876,1.452992626500597,0.15,0.31082226337901114,0
2023-02-08 15:00:00,15,39,2,2,0.039289997560016054,0.8195153268373079,0.15,0.31082226337901114,0
2023-02-08 16:00:00,16,39,2,2,3.354131336783171,0.5,0.15,0.31082226337901114,0
2023-02-08 17:00:00,17,39,2,2,1.9685765918722518,1.2624972860668344,0.15,0.31082226337901114,0
2023-02-08 18:00:00,18,39,2,2,0.0,1.2045651106659632,0.25,0.31082226337901114,0
2023-02-08 19:00:00,19,39,2,2,0.0,2.8166198319987057,0.25,0.31082226337901114,0
2023-02-08 20:00:00,20,39,2,2,0.0,3.507875654628632,0.25,0.31082226337901114,0
2023-02-08 21:00:00,21,39,2,2,0.0,3.561122025864547,0.25,0.31082226337901114,0
2023-02-08 22:00:00,22,39,2,2,0.0,2.193604797888647,0.1,0.31082226337901114,0
2023-02-08 23:00:00,23,39,2,2,0.0,1.9029698683512641,0.1,0.31082226337901114,0
2023-02-09 00:00:00,0,40,2,3,0.0,1.6408031316090965,0.1,0.3187406194658935,0
2023-02-09 01:00:00,1,40,2,3,0.0,1.9573528631465285,0.1,0.3187406194658935,0
2023-02-09 02:00:00,2,40,2,3,0.0,1.636199824302611,0.1,0.3187406194658935,0
2023-02-09 03:00:00,3,40,2,3,0.0,2.131823632550868,0.1,0.3187406194658935,0
2023-02-09 04:00:00,4,40,2,3,0.0,2.0631565234028826,0.1,0.3187406194658935,0
2023-02-09 05:00:00,5,40,2,3,0.0,2.1868222734614196,0.1,0.3187406194658935,0
2023-02-09 06:00:00,6,40,2,3,0.0,2.9874535148055004,0.15,0.3187406194658935,0
2023-02-09 07:00:00,7,40,2,3,0.0,4.337193042030546,0.15,0.3187406194658935,0
2023-02-09 08:00:00,8,40,2,3,0.0,3.671832699484292,0.15,0.3187406194658935,0
2023-02-09 09:00:00,9,40,2,3,0.0,2.0626503354673154,0.15,0.3187406194658935,0
2023-02-09 10:00:00,10,40,2,3,1.5410313422254263,1.1203660543968423,0.15,0.3187406194658935,0
2023-02-09 11:00:00,11,40,2,3,2.70405039738743,0.8941830298109537,0.15,0.3187406194658935,0
2023-02-09 12:00:00,12,40,2,3,3.5836446404848354,1.1464109136680736,0.15,0.3187406194658935,0
2023-02-09 13:00:00,13,40,2,3,1.6894476073181237,0.8377749380545579,0.15,0.3187406194658935,0
2023-02-09 14:00:00,14,40,2,3,5.846995448222549,0.757540127806949,0.15,0.3187406194658935,0
2023-02-09 15:00:00,15,40,2,3,1.0245867209544468,0.816717394219471,0.15,0.3187406194658935,0
2023-02-09 16:00:00,16,40,2,3,0.3235951657880043,0.6298675591056527,0.15,0.3187406194658935,0
2023-02-09 17:00:00,17,40,2,3,0.9918846054470616,1.1598387627761904,0.15,0.3187406194658935,0
2023-02-09 18:00:00,18,40,2,3,0.0,2.6940050982546984,0.25,0.3187406194658935,0
2023-02-09 19:00:00,19,40,2,3,0.0,2.3792661233633363,0.25,0.3187406194658935,0
2023-02-09 20:00:00,20,40,2,3,0.0,3.2520499055938714,0.25,0.3187406194658935,0
2023-02-09 21:00:00,21,40,2,3,0.0,2.8390282908742086,0.25,0.3187406194658935,0
2023-02-09 22:00:00,22,40,2,3,0.0,2.174992911001426,0.1,0.3187406194658935,0
2023-02-09 23:00:00,23,40,2,3,0.0,1.6440662418925613,0.1,0.3187406194658935,0
2023-02-10 00:00:00,0,41,2,4,0.0,2.0399880028715116,0.1,0.32677195093547945,0
2023-02-10 01:00:00,1,41,2,4,0.0,1.4835410698431781,0.1,0.32677195093547945,0
2023-02-10 02:00:00,2,41,2,4,0.0,2.533024742520582,0.1,0.32677195093547945,0
2023-02-10 03:00:00,3,41,2,4,0.0,2.421403979874769,0.1,0.32677195093547945,0
2023-02-10 04:00:00,4,41,2,4,0.0,1.7350096720122832,0.1,0.32677195093547945,0
2023-02-10 05:00:00,5,41,2,4,0.0,1.2879253097969654,0.1,0.32677195093547945,0
2023-02-10 06:00:00,6,41,2,4,0.0,2.863737171772434,0.15,0.32677195093547945,0
2023-02-10 07:00:00,7,41,2,4,0.8649065701860879,4.223088907689771,0.15,0.32677195093547945,0
2023-02-10 08:00:00,8,41,2,4,0.9834631739399378,4.691617883488746,0.15,0.32677195093547945,0
2023-02-10 09:00:00,9,41,2,4,0.0,2.368815059113141,0.15,0.32677195093547945,0
2023-02-10 10:00:00,10,41,2,4,1.7482283787443382,0.5,0.15,0.32677195093547945,0
2023-02-10 11:00:00,11,41,2,4,0.9361020090843499,0.6386205732846699,0.15,0.32677195093547945,0
